country,year,Export,Import
GRD,1999,36320656.0,202215440.0
GRD,2000,75844014.0,238790622.0
GRD,2001,58638839.0,212155786.0
GRD,2002,38261840.0,198821724.0
GRD,2003,40192364.0,253596774.0
GRD,2004,31574496.0,250481548.0
GRD,2005,27644855.0,334034364.0
GRD,2006,25370551.0,298907572.0
GRD,2007,33410869.0,365125245.0
GRD,2008,30538190.0,363304298.0
GRD,2009,,281828217.0
GRD,2010,24914821.752,317070512.929
GRD,2011,31326420.155,335100389.344
GRD,2012,38048415.655,331594910.997
GRD,2013,41233728.396,458643682.837
GRD,2014,36480167.594,322116756.031
GRD,2015,33319412.606,350943978.315
GRD,2016,35105041.932,383701223.706
GRD,2017,30518152.074,405426843.832
GRD,2018,37746085.587,514805692.972
GRD,2019,34481186.833,479834567.646
GRD,2020,24620482.71,394551606.009
GRD,2021,35163394.409,446676290.664
GRD,2022,37472239.963,589270125.337
GRD,2023,46055094.055,608759031.293
GRL,1994,306741440.0,391619200.0
GRL,1995,363642624.0,421105536.0
GRL,1996,369210144.0,466543936.0
GRL,1997,285208064.0,374071104.0
GRL,1998,255289392.0,397319328.0
GRL,1999,289458589.0,418303313.0
GRL,2000,271329233.0,364494856.0
GRL,2001,267738063.0,343889923.0
GRL,2002,305370451.0,417475360.0
GRL,2003,348555549.0,525693938.0
GRL,2004,364793319.0,593033393.0
GRL,2005,402039627.0,699512589.0
GRL,2006,409834410.0,682204068.0
GRL,2007,431128933.0,773090993.0
GRL,2008,490155529.0,926858081.0
GRL,2009,373288492.34,777222143.69
GRL,2010,388639959.1,846978897.48
GRL,2011,493671040.7,1002504883.44
GRL,2012,477771256.32,860550323.56
GRL,2013,541821116.89,955376990.48
GRL,2014,556510023.01,863725619.7
GRL,2015,406301679.85,666810801.34
GRL,2016,575333167.97,733564078.49
GRL,2017,595837190.16,760311974.68
GRL,2018,640897343.64,829150195.24
GTM,1993,1338216704.0,2668101888.0
GTM,1994,1502445056.0,2647192064.0
GTM,1995,1935511424.0,3292444928.0
GTM,1996,2030728576.0,3146201856.0
GTM,1997,2344078592.0,3851918336.0
GTM,1998,2581669632.0,4650830336.0
GTM,1999,2458210035.0,4554308306.0
GTM,2000,2699033933.0,5167280841.0
GTM,2001,2411677538.0,5597373901.0
GTM,2002,2461566066.0,6300633464.0
GTM,2003,2634520456.0,6721524007.0
GTM,2004,2928354419.0,7811604776.0
GTM,2005,5380815602.0,10499537305.0
GTM,2006,3198083858.0,9539736283.0
GTM,2007,6898539854.0,13544300940.0
GTM,2008,7736696571.0,14521501217.0
GTM,2009,7208585980.0,11521363090.0
GTM,2010,8460152695.0,13830314124.0
GTM,2011,10161041018.0,16610813629.0
GTM,2012,10124387112.0,16978685968.0
GTM,2013,10065328599.0,17503977537.0
GTM,2014,10890690739.0,18263243838.0
GTM,2015,10677394462.0,17637088553.0
GTM,2016,10591329598.0,16978677827.0
GTM,2017,11011391397.0,18377914375.0
GTM,2018,10863483936.0,19643972138.0
GTM,2019,11289176124.0,19870650527.0
GTM,2020,11658469044.0,18197563571.0
GTM,2021,13735599195.0,26593808327.0
GTM,2022,15806152176.0,32099063169.0
GTM,2023,14261032628.0,30277974452.0
GTM,2024,14760344790.0,32464570009.0
GUF,1994,148860192.0,675630656.0
GUF,1995,158168032.0,783246976.0
GUY,1991,,205776096.0
GUY,1992,,366383360.0
GUY,1997,536224000.0,602336000.0
GUY,1998,501588000.0,539803000.0
GUY,1999,474202880.0,479928992.0
GUY,2000,520409508.0,573430525.0
GUY,2001,481230729.0,586479659.0
GUY,2002,446519993.0,564504990.0
GUY,2003,473312929.0,558394956.0
GUY,2004,544687101.0,661289454.0
GUY,2005,538651704.0,778141255.0
GUY,2006,567384899.0,892927369.0
GUY,2007,784713505.0,1028778440.0
GUY,2008,830214277.0,1345929842.0
GUY,2009,788385151.0,1175348589.0
GUY,2010,900754248.0,1451561694.0
GUY,2011,1178649002.0,1768554675.0
GUY,2012,1436600004.0,1997073829.0
GUY,2013,1375940090.0,1866255080.0
GUY,2014,1174049913.0,1783310843.0
GUY,2015,1169367266.672,1484346603.914
GUY,2016,1452631561.0,1624985848.0
GUY,2017,1789689907.753,1761552833.489
GUY,2018,1379502041.99,2400147336.232
GUY,2019,1565723059.929,4025139265.307
GUY,2020,5196670597.935,2241202026.539
GUY,2021,8707906391.508,4372370331.587
GUY,2022,22562346848.103,3609682481.231
GUY,2023,10811756230.203,5230066222.935
GUY,2024,22414583550.016,7210547886.585
HKG,1993,135384568258.0,141307554361.0
HKG,1994,151465115648.0,165877530624.0
HKG,1995,173870762570.0,196071753754.0
HKG,1996,180914323899.0,201283969779.0
HKG,1997,188201260754.0,213299999865.0
HKG,1998,174863528638.0,186759283447.0
HKG,1999,174402740756.0,180710618558.0
HKG,2000,202710086414.0,214068411615.0
HKG,2001,191067244191.0,202008927992.0
HKG,2002,201927773285.0,207969014584.0
HKG,2003,228708303192.0,233249013923.0
HKG,2004,265605541504.0,272957200609.0
HKG,2005,292118674179.0,300160445734.0
HKG,2006,322668792026.0,335753795662.0
HKG,2007,349385574962.0,370132465650.0
HKG,2008,370241818728.0,392962349938.0
HKG,2009,329421934952.0,352240745198.0
HKG,2010,400692015208.0,441369197518.0
HKG,2011,455573380134.0,510854737709.0
HKG,2012,492907471544.0,553486468741.0
HKG,2013,535186742965.0,621416867628.0
HKG,2014,524064898602.0,600613065837.0
HKG,2015,510552778635.197,559305500094.066
HKG,2016,516588130933.053,547124448110.539
HKG,2017,549861455213.314,589317440320.894
HKG,2018,569105739731.116,627327030842.157
HKG,2019,535711018905.075,578590151014.665
HKG,2020,551515755924.627,573061309610.599
HKG,2021,670926079457.053,713173047238.355
HKG,2022,610138354261.109,668483049171.977
HKG,2023,575044377645.823,654823993479.313
HKG,2024,639410554297.753,697903873840.051
HND,1994,614047552.0,1334593664.0
HND,1995,656010624.0,1727514240.0
HND,1996,1315997312.0,1840109312.0
HND,1997,1445698432.0,2147369856.0
HND,1998,1532791424.0,2533953792.0
HND,1999,1164394368.0,2673677312.0
HND,2000,1358695476.0,2826107236.0
HND,2001,1148561328.0,2926704801.0
HND,2002,965426618.0,2875097593.0
HND,2003,991971868.0,3142436676.0
HND,2004,1194415061.0,3685247043.0
HND,2005,1294424886.0,4419363283.0
HND,2006,1879660736.0,4920567258.0
HND,2007,2391439379.0,6530362643.0
HND,2009,2595325387.0,5922937552.0
HND,2010,3103682949.0,6895088284.0
HND,2011,3533561031.0,8541778594.0
HND,2012,4696173655.0,8646775792.0
HND,2014,4533347641.0,7983626391.0
HND,2015,4201473381.0,8380670716.0
HND,2016,4084641916.0,7912040654.0
HND,2017,4970144395.98,8612241191.98
HND,2018,4486630182.17,9427941451.99
HND,2019,3091163099.23,9156168376.85
HND,2020,4666296436.43,7971717667.73
HND,2021,4975948988.14,11630877995.9
HND,2023,7170970774.39,14380533411.63
HRV,1992,4597484032.0,4460712960.0
HRV,1993,3903808256.0,4666346496.0
HRV,1994,4260363776.0,5229113856.0
HRV,1995,4632655872.0,7509185024.0
HRV,1996,4511729152.0,7787760128.0
HRV,1997,4340856320.0,9122318336.0
HRV,1998,4541103616.0,8383010304.0
HRV,1999,4279690427.0,7777378559.0
HRV,2000,4431597348.0,7886511618.0
HRV,2001,4665908208.0,9147129932.0
HRV,2002,4903584487.0,10722045127.0
HRV,2003,6186630195.0,14209034610.0
HRV,2004,8024156751.0,16589172476.0
HRV,2005,8772552653.0,18560366869.0
HRV,2006,10376964369.0,21502493972.0
HRV,2007,12360221564.0,25829460931.0
HRV,2008,14123674785.0,30726986737.0
HRV,2009,10491835496.0,21204851207.0
HRV,2010,11810676241.0,20067004556.0
HRV,2011,13364022440.0,22714694002.0
HRV,2012,12368983411.0,20834262292.0
HRV,2013,12741618485.0,21931993510.0
HRV,2014,13843899840.0,22906873370.0
HRV,2015,12843529322.0,20580470841.0
HRV,2016,13647534058.0,21829864971.0
HRV,2017,15770990558.0,24608731979.0
HRV,2018,17210469290.0,28113089203.0
HRV,2019,17063049815.0,28004414329.0
HRV,2020,16991280298.0,26095988209.0
HRV,2021,21827948964.0,33735256498.0
HRV,2022,25383044646.0,44114930019.0
HRV,2023,24670430758.0,42552636805.0
HRV,2024,26062784883.0,45486868189.0
HTI,1988,180056160.0,
HTI,1989,152115552.0,
HTI,1990,171108896.0,
HTI,1991,187637536.0,
HTI,1992,41327812.0,
HTI,1993,45756384.0,
HTI,1994,14297215.0,
HTI,1995,35026864.0,
HTI,1996,51831600.0,
HTI,1997,60664344.0,
HUN,1992,10054975488.0,10873580544.0
HUN,1993,8240058880.0,11376082944.0
HUN,1994,10699843000.0,14553612000.0
HUN,1995,12452023296.0,15185560576.0
HUN,1996,12632794112.0,16042644480.0
HUN,1997,19099193344.0,21234012160.0
HUN,1998,23005022208.0,25706391552.0
HUN,1999,25012186000.0,28008226000.0
HUN,2000,28092242000.0,32080002000.0
HUN,2001,30497719000.0,33681734000.0
HUN,2002,34336583000.0,37611572000.0
HUN,2003,43003656000.0,47674542000.0
HUN,2004,55468212000.0,60248602000.0
HUN,2005,62271839000.0,65919579000.0
HUN,2006,74055406000.0,76978511000.0
HUN,2007,94590870000.0,94659727000.0
HUN,2008,108211166000.0,108784724000.0
HUN,2009,82571847000.0,77272443000.0
HUN,2010,94748737000.0,87432095000.0
HUN,2011,111216834000.0,101369997000.0
HUN,2012,102829804313.0,94300664567.0
HUN,2013,108014637456.0,99295902335.0
HUN,2014,112536243771.0,104178438000.0
HUN,2015,100296847323.0,90760850877.0
HUN,2016,103009508296.0,92209667137.0
HUN,2017,113496741513.0,104394044411.0
HUN,2018,123957885048.0,117381592676.0
HUN,2019,122180657695.0,117324011167.0
HUN,2020,119970720482.0,113422659451.0
HUN,2021,141157091681.0,139132012128.0
HUN,2022,149934114714.0,159334561983.0
HUN,2023,158075487057.0,148897653940.0
HUN,2024,167705354914.0,151630797084.0
IDN,1989,22028109824.0,16359556096.0
IDN,1990,25675323392.0,21837031424.0
IDN,1991,29142360064.0,25868822528.0
IDN,1992,33966981120.0,27279595520.0
IDN,1993,36822753280.0,28327737344.0
IDN,1994,40053415936.0,31983470592.0
IDN,1995,45417963520.0,40628703232.0
IDN,1996,49814695936.0,42928463872.0
IDN,1997,53443579904.0,41679745024.0
IDN,1998,48847519744.0,27336828928.0
IDN,1999,48665419481.0,24003249538.0
IDN,2000,62124006936.0,33514804833.0
IDN,2001,56316866700.0,30962141083.0
IDN,2002,57158751145.0,31288842009.0
IDN,2003,61058187386.0,32550681484.0
IDN,2004,71582468122.0,46524531358.0
IDN,2005,85659947504.0,57700880915.0
IDN,2006,100798615667.0,61065465233.0
IDN,2007,114100872803.0,74473428731.0
IDN,2008,137020424402.0,129244050291.0
IDN,2009,116509991781.0,96829162576.0
IDN,2010,157779103470.0,135663280214.0
IDN,2011,203496619185.0,177435550307.0
IDN,2012,190031839234.0,191690908079.0
IDN,2013,182551754383.0,186628630620.0
IDN,2014,176036194332.0,178179340198.0
IDN,2015,150366281305.0,142694802188.0
IDN,2016,144489796418.0,135652799792.0
IDN,2017,168827554042.584,156985501122.0
IDN,2018,180215034094.533,188711171618.0
IDN,2019,167682995133.224,171275708684.0
IDN,2020,163191837310.626,141568761235.0
IDN,2021,231522458128.8,196189955586.0
IDN,2022,291979090608.0,237447040339.0
IDN,2023,258774386644.997,221886212479.0
IND,1988,13872437248.0,19350896640.0
IND,1989,17045031936.0,21718194176.0
IND,1990,17940183040.0,23799150592.0
IND,1991,17899886592.0,19509415936.0
IND,1992,20711291014.0,24452408029.0
IND,1993,22236917760.0,23304073216.0
IND,1994,26330005504.0,28654737408.0
IND,1995,31698567168.0,36592062464.0
IND,1996,33468591194.0,39112814392.0
IND,1997,34793750528.0,41429430272.0
IND,1998,33207324672.0,42424950784.0
IND,1999,36919977135.0,50010898627.0
IND,2000,42358096158.0,52940251405.0
IND,2001,43878488724.0,50671105810.0
IND,2002,50097958247.0,57453468557.0
IND,2003,59360659088.0,72430524382.0
IND,2004,75904200367.0,98981129472.0
IND,2005,100352636503.0,140861666918.0
IND,2006,121200606221.0,178212440308.0
IND,2007,145898053464.0,218645293931.0
IND,2008,181860898300.0,315712105614.0
IND,2009,176765036339.0,266401552908.0
IND,2010,220408495991.0,350029386927.0
IND,2011,301483250168.0,462402790771.0
IND,2012,289564769447.0,488976378496.0
IND,2013,336611388774.0,466045567333.0
IND,2014,317544642257.0,459369463603.0
IND,2015,264381003631.0,390744731405.0
IND,2016,260326912335.0,356704792107.0
IND,2017,294364490162.589,444052353836.283
IND,2018,322492099897.02,507615733027.083
IND,2019,323250726424.72,478883729111.406
IND,2020,275488744927.546,367980363479.684
IND,2021,394813673347.297,570402004491.755
IND,2022,452684213646.747,732565993392.928
IND,2023,431411977211.3,672140129635.882
IND,2024,434435484213.94,697745120144.984
IRL,1992,28334530560.0,22482694144.0
IRL,1993,28856508416.0,21662992384.0
IRL,1994,34395123712.0,25763815424.0
IRL,1995,43789340672.0,32321019904.0
IRL,1996,45565353984.0,35764649984.0
IRL,1997,53619650560.0,39232667648.0
IRL,1998,64246931456.0,44378009600.0
IRL,1999,71226728448.0,47207837696.0
IRL,2000,77604937547.06,50777507414.831
IRL,2001,83051473511.415,50553766054.587
IRL,2002,88827858299.296,52036268304.831
IRL,2003,93385771209.593,54853985116.16
IRL,2004,105611806389.428,64095876093.154
IRL,2005,108419104091.52,72698221612.665
IRL,2006,109859599425.298,80142838294.478
IRL,2007,124137318093.813,90358249623.834
IRL,2008,130165871250.82,87236004978.04
IRL,2009,122162041907.299,67224753607.346
IRL,2010,120538527500.036,64543486889.263
IRL,2011,129708688826.933,73810486792.481
IRL,2012,120208957761.425,72218451770.677
IRL,2013,118443466078.486,74086931602.247
IRL,2014,123039871722.412,82574059677.158
IRL,2015,124717363772.617,77786786409.709
IRL,2016,132044712189.116,82234102761.896
IRL,2017,138707447691.473,93692995615.495
IRL,2018,166095221558.803,108630984230.971
IRL,2019,170757988841.469,101888445882.655
IRL,2020,185185364985.075,99441600378.996
IRL,2021,195997875885.468,122740450772.83
IRL,2022,219836715126.171,148503448776.55
IRL,2023,212869514240.842,150611380483.634
IRL,2024,242218972339.621,144552206720.58
IRN,1997,18425255702.0,14180701642.0
IRN,1998,13241061980.0,14285524759.0
IRN,1999,20008248712.0,12621764573.0
IRN,2000,28345000000.0,13626007038.0
IRN,2001,23904000000.0,16173077887.0
IRN,2002,28186000000.0,20335748604.0
IRN,2003,33788000000.0,25638123300.0
IRN,2004,44628000000.0,32997068838.0
IRN,2005,60012000000.0,38674659916.0
IRN,2006,63247000000.0,40685758840.0
IRN,2010,83785000000.0,54697235524.0
IRN,2011,130543999999.0,68319000000.0
IRN,2013,92122799945.3,48431894719.18
IRN,2014,90328134766.57,52249794971.18
IRN,2015,60040642108.7,40037159161.0
IRN,2016,83148194183.54,42702117908.18
IRN,2017,105844085748.94,51612276867.0
IRN,2018,96617521276.16,41236168450.0
IRN,2019,41923807584.178,43975567840.0
IRN,2020,34409104811.6,38804577814.0
IRN,2021,67271404932.41,52957971518.342
IRN,2022,80900398251.8,58726180300.0
IRQ,2010,52482645595.45,
IRQ,2011,83225868809.0,
IRQ,2012,94369280008.0,
IRQ,2013,89741882590.0,
IRQ,2014,84506036565.0,37064476500.0
IRQ,2015,49402582280.0,
IRQ,2016,43774017809.0,
ISL,1988,1502816128.0,1666559616.0
ISL,1989,1401221120.0,1400624640.0
ISL,1990,1586388480.0,1659348864.0
ISL,1991,1571450240.0,1739029504.0
ISL,1992,1527075200.0,1679946880.0
ISL,1993,1399322880.0,1349401344.0
ISL,1994,1626667264.0,1472370560.0
ISL,1995,1802505472.0,1751334528.0
ISL,1996,1897081344.0,2041528704.0
ISL,1997,1851417344.0,2019473792.0
ISL,1998,1931225472.0,2482828032.0
ISL,1999,2009715840.0,2315481856.0
ISL,2000,1900881302.0,2582983029.0
ISL,2001,2017107901.0,2279336835.0
ISL,2002,2229304922.0,2273536948.0
ISL,2003,2380474793.0,2826527967.0
ISL,2004,2889862538.0,3712831691.0
ISL,2005,3090525571.0,4978892568.0
ISL,2006,3453146167.0,5991114989.0
ISL,2007,4772043014.0,6689690644.0
ISL,2008,5355429839.0,6165928277.0
ISL,2009,4056961689.0,3603988709.0
ISL,2010,4603089478.0,3914349444.0
ISL,2011,5348791180.0,4845760241.0
ISL,2012,5063441687.0,4771916219.0
ISL,2013,4997710433.0,5019243432.0
ISL,2014,5051299749.0,5371918875.0
ISL,2015,4721984946.0,5285373474.0
ISL,2016,4449729754.0,5703240191.0
ISL,2017,4882605885.029,6970762505.194
ISL,2018,5561475841.127,7686033358.019
ISL,2019,5228360516.509,6579003950.047
ISL,2020,4580415490.226,5696680364.447
ISL,2021,5973742650.46,7838072416.615
ISL,2022,7403797369.088,9643942506.154
ISL,2023,6807539976.725,9470151445.814
ISL,2024,6947157920.392,9835605882.407
ISR,1995,19047421952.0,28344295424.0
ISR,1996,20510239000.0,29948534000.0
ISR,1997,22502976000.0,29022651000.0
ISR,1998,23303550976.0,27468924928.0
ISR,1999,25839935000.0,31085575000.0
ISR,2000,31407370000.0,35742024000.0
ISR,2001,29061770000.0,33303113000.0
ISR,2002,29511398000.0,33105904000.0
ISR,2003,31782744000.0,34210938000.0
ISR,2004,38620084000.0,40969518000.0
ISR,2005,42770660000.0,45032350000.0
ISR,2006,46791913000.0,47834446000.0
ISR,2007,54091395000.0,56619379000.0
ISR,2008,61337485000.0,65170546000.0
ISR,2009,47934614000.0,47362724000.0
ISR,2010,58413028000.0,59193894000.0
ISR,2011,67796328000.0,73526105000.0
ISR,2012,63140635000.0,73112080000.0
ISR,2013,66781207000.0,71995022000.0
ISR,2014,68965008000.0,72331780000.0
ISR,2015,64062217000.0,62067788000.0
ISR,2016,60570596000.0,65802693000.0
ISR,2017,61150141000.0,69115976000.0
ISR,2018,61906412000.0,76584110000.0
ISR,2019,58488466000.0,76578559000.0
ISR,2020,50153246000.0,69260696000.0
ISR,2021,60159734000.0,92158602000.0
ISR,2022,72568881000.0,107757786000.0
ISR,2023,59915950506.0,83163005319.0
ISR,2024,61702646000.0,91537567000.0
ITA,1994,190004543488.0,167975026688.0
ITA,1995,230441484288.0,200319909888.0
ITA,1996,252098576384.0,208116039680.0
ITA,1997,238265778176.0,208317104128.0
ITA,1998,242102206464.0,215590076416.0
ITA,1999,234962950629.0,220056096159.0
ITA,2000,238651235569.654,229908350603.466
ITA,2001,242640592214.71,227985467695.24
ITA,2002,252238686137.791,238776125368.843
ITA,2003,296907925942.601,287131410182.162
ITA,2004,350902540941.509,343206791698.459
ITA,2005,370180742634.799,368545823161.19
ITA,2006,416848746575.026,442545073900.701
ITA,2007,499871158545.944,511651875761.251
ITA,2008,542727534918.132,561898841078.626
ITA,2009,406900260112.923,415096262104.568
ITA,2010,446839829715.0,486984371949.0
ITA,2011,523256296222.0,558831981537.0
ITA,2012,501528850943.0,489104116138.0
ITA,2013,518095102500.0,479336353444.0
ITA,2014,529528733451.0,474082558910.0
ITA,2015,456988625514.476,410933397835.203
ITA,2016,461667625429.242,406670669866.631
ITA,2017,507361399840.262,453548450658.717
ITA,2018,549514772960.89,503134787802.294
ITA,2019,537748428817.915,474957327527.243
ITA,2020,498803831970.624,426475840328.677
ITA,2021,615910260060.774,568202425245.631
ITA,2022,659387209133.806,695235842853.138
ITA,2023,677095229000.932,639928811605.276
ITA,2024,674873607711.398,615599098676.069
JAM,1991,1150726272.0,1828246656.0
JAM,1992,1050375947.0,1773839544.0
JAM,1993,1075372393.0,2189235966.0
JAM,1996,1386874309.0,2916350022.0
JAM,1997,1386105728.0,3112902144.0
JAM,1998,1265907840.0,2985440512.0
JAM,1999,1239399040.0,2903630592.0
JAM,2000,1307598876.0,3191649483.0
JAM,2001,1223116443.0,3402566396.0
JAM,2002,1104075111.0,3543112996.0
JAM,2003,1194471256.0,3616831732.0
JAM,2004,1405493527.0,3933098906.0
JAM,2005,1514467023.0,4884830770.0
JAM,2006,1988807945.0,5041379298.0
JAM,2007,2223961348.0,6747629131.0
JAM,2008,2438809719.0,8465405058.0
JAM,2009,1316037052.0,5064255567.0
JAM,2010,1327601926.0,5225226738.0
JAM,2011,1622859783.0,6436591867.0
JAM,2012,1711790055.0,6580358184.0
JAM,2013,1569116558.0,6216155431.0
JAM,2014,1451889126.423,5835921443.603
JAM,2015,1262584854.0,4993029814.0
JAM,2016,1201786561.0,4767089174.0
JAM,2017,1309718443.496,5818098181.44
JAM,2018,1960739706.67,6170534659.57
JAM,2019,1651161084.236,6389126910.098
JAM,2020,1250599436.19,4765478926.494
JAM,2021,1480709866.69,5970850078.167
JAM,2022,1901415818.93,7731213540.347
JAM,2023,2001802216.77,7592057989.91
JOR,1994,1424326912.0,3382302720.0
JOR,1995,1768849664.0,3696379904.0
JOR,1997,1576327936.0,3842759936.0
JOR,1998,1382345088.0,3828449280.0
JOR,1999,1820777600.0,3676804864.0
JOR,2000,1897487755.0,4538913120.0
JOR,2001,2294435873.0,4871335641.0
JOR,2002,2770023012.0,5019698847.0
JOR,2003,3081629608.0,5653164044.0
JOR,2004,3891117167.0,8143592157.0
JOR,2005,4284168675.0,10454580107.0
JOR,2006,5166644982.0,11446909876.0
JOR,2007,5700016552.0,13531100490.0
JOR,2008,7781764523.0,16871597628.0
JOR,2009,6365744224.0,14075297129.0
JOR,2010,7023137455.0,15262001378.0
JOR,2011,7963486078.0,18301082247.0
JOR,2012,7877135557.0,20691383705.0
JOR,2013,7919620755.0,21549015741.0
JOR,2014,8385330134.0,22740257836.0
JOR,2015,7832976598.0,20474908862.0
JOR,2016,7509082521.0,19207038414.0
JOR,2017,7469238450.779,20407329339.623
