typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,19900101,1990,52,1990,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,7022278656.0,,7022278656.0,0,False,False
C,A,19900101,1990,52,1990,152,CHL,Chile,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,,8522023936.0,8522023936.0,0,False,False
C,A,19900101,1990,52,1990,196,CYP,Cyprus,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,2563593472.0,,2563593472.0,0,False,False
C,A,19900101,1990,52,1990,196,CYP,Cyprus,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,,949220608.0,949220608.0,0,False,False
C,A,19900101,1990,52,1990,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,31575709696.0,,31575709696.0,0,False,False
C,A,19900101,1990,52,1990,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,,34842796032.0,34842796032.0,0,False,False
C,A,19900101,1990,52,1990,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,27004112896.0,,27004112896.0,0,False,False
C,A,19900101,1990,52,1990,246,FIN,Finland,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,,26649989120.0,26649989120.0,0,False,False
C,A,19900101,1990,52,1990,280,DEU,Fed. Rep. of Germany (...1990),M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,,True,,False,,False,342483041000.0,,342483041000.0,0,False,False
C,A,19900101,1990,52,1990,280,DEU,Fed. Rep. of Germany (...1990),X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,,True,,False,,False,,398381175000.0,398381175000.0,0,False,False
C,A,19900101,1990,52,1990,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,19777003520.0,,19777003520.0,0,False,False
C,A,19900101,1990,52,1990,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,,8059650048.0,8059650048.0,0,False,False
C,A,19900101,1990,52,1990,332,HTI,Haiti,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,True,,False,,False,,171108896.0,171108896.0,0,False,False
C,A,19900101,1990,52,1990,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1659348864.0,,1659348864.0,0,True,False
C,A,19900101,1990,52,1990,352,ISL,Iceland,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1586388480.0,1586388480.0,0,True,False
C,A,19900101,1990,52,1990,360,IDN,Indonesia,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,21837031424.0,,21837031424.0,0,True,False
C,A,19900101,1990,52,1990,360,IDN,Indonesia,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,25675323392.0,25675323392.0,0,True,False
C,A,19900101,1990,52,1990,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,234798610274.0,,234798610274.0,0,True,False
C,A,19900101,1990,52,1990,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,286947448800.0,286947448800.0,0,True,False
C,A,19900101,1990,52,1990,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,,False,,False,,False,69839520986.0,,69839520986.0,0,True,False
C,A,19900101,1990,52,1990,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,,False,,False,,False,,65015704323.0,65015704323.0,0,True,False
C,A,19900101,1990,52,1990,450,MDG,Madagascar,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,569311040.0,,569311040.0,0,True,False
C,A,19900101,1990,52,1990,450,MDG,Madagascar,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,292420992.0,292420992.0,0,True,False
C,A,19900101,1990,52,1990,454,MWI,Malawi,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,579631296.0,,579631296.0,0,True,False
C,A,19900101,1990,52,1990,454,MWI,Malawi,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,411561120.0,411561120.0,0,True,False
C,A,19900101,1990,52,1990,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,29245597056.0,,29245597056.0,0,True,False
C,A,19900101,1990,52,1990,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,29453208697.0,29453208697.0,0,True,False
C,A,19900101,1990,52,1990,484,MEX,Mexico,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,29559513088.0,29559513088.0,0,True,False
C,A,19900101,1990,52,1990,484,MEX,Mexico,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,26344665088.0,26344665088.0,0,True,False
C,A,19900101,1990,52,1990,512,OMN,Oman,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,2681227008.0,,2681227008.0,0,True,False
C,A,19900101,1990,52,1990,512,OMN,Oman,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,5504418816.0,5504418816.0,0,True,False
C,A,19900101,1990,52,1990,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,9483474060.0,,9483474060.0,0,True,False
C,A,19900101,1990,52,1990,554,NZL,New Zealand,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,9469857188.0,9469857188.0,0,True,False
C,A,19900101,1990,52,1990,600,PRY,Paraguay,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1348617600.0,,1348617600.0,0,True,False
C,A,19900101,1990,52,1990,600,PRY,Paraguay,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,958680512.0,958680512.0,0,True,False
C,A,19900101,1990,52,1990,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,25410539520.0,,25410539520.0,0,True,False
C,A,19900101,1990,52,1990,620,PRT,Portugal,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,16425882624.0,16425882624.0,0,True,False
C,A,19900101,1990,52,1990,642,ROU,Romania,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,9088603136.0,9088603136.0,0,True,False
C,A,19900101,1990,52,1990,642,ROU,Romania,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,5847390208.0,5847390208.0,0,True,False
C,A,19900101,1990,52,1990,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,23799150592.0,,23799150592.0,0,True,False
C,A,19900101,1990,52,1990,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,17940183040.0,17940183040.0,0,True,False
C,A,19900101,1990,52,1990,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,60790210560.0,,60790210560.0,0,True,False
C,A,19900101,1990,52,1990,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,52715892736.0,52715892736.0,0,True,False
C,A,19900101,1990,52,1990,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,87703183360.0,,87703183360.0,0,True,False
C,A,19900101,1990,52,1990,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,55632228352.0,55632228352.0,0,True,False
C,A,19900101,1990,52,1990,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,69691252736.0,,69691252736.0,0,True,False
C,A,19900101,1990,52,1990,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,63793807360.0,63793807360.0,0,True,False
C,A,19900101,1990,52,1990,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,33371353753.0,,33371353753.0,0,True,False
C,A,19900101,1990,52,1990,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,23068718713.0,23068718713.0,0,True,False
C,A,19900101,1990,52,1990,792,TUR,Türkiye,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,22300671714.0,,22300671714.0,0,True,False
C,A,19900101,1990,52,1990,792,TUR,Türkiye,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,12959381795.0,12959381795.0,0,True,False
C,A,19910101,1991,52,1991,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,38456377341.0,38456377341.0,0,True,False
C,A,19910101,1991,52,1991,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,40782719646.0,40782719646.0,0,True,False
C,A,19910101,1991,52,1991,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,3136684155.0,,3136684155.0,0,True,False
C,A,19910101,1991,52,1991,50,BGD,Bangladesh,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1690206892.0,1690206892.0,0,True,False
C,A,19910101,1991,52,1991,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,22976327680.0,,22976327680.0,0,True,False
C,A,19910101,1991,52,1991,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,31621120000.0,31621120000.0,0,True,False
C,A,19910101,1991,52,1991,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,118093691464.0,118093691464.0,0,True,False
C,A,19910101,1991,52,1991,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,126783856569.0,126783856569.0,0,True,False
C,A,19910101,1991,52,1991,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,3089681829.0,,3089681829.0,0,True,False
C,A,19910101,1991,52,1991,144,LKA,Sri Lanka,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1987225285.0,1987225285.0,0,True,False
C,A,19910101,1991,52,1991,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,7452625408.0,,7452625408.0,0,True,False
C,A,19910101,1991,52,1991,152,CHL,Chile,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,8960062464.0,8960062464.0,0,True,False
C,A,19910101,1991,52,1991,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,4966978048.0,,4966978048.0,0,True,False
C,A,19910101,1991,52,1991,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,7268634624.0,7268634624.0,0,True,False
C,A,19910101,1991,52,1991,196,CYP,Cyprus,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,2620282624.0,,2620282624.0,0,True,False
C,A,19910101,1991,52,1991,196,CYP,Cyprus,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,951804544.0,951804544.0,0,True,False
C,A,19910101,1991,52,1991,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,32169422848.0,,32169422848.0,0,True,False
C,A,19910101,1991,52,1991,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,35713056768.0,35713056768.0,0,True,False
C,A,19910101,1991,52,1991,218,ECU,Ecuador,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,2327865088.0,,2327865088.0,0,True,False
C,A,19910101,1991,52,1991,218,ECU,Ecuador,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,2851399168.0,2851399168.0,0,True,False
C,A,19910101,1991,52,1991,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,21788467200.0,,21788467200.0,0,True,False
C,A,19910101,1991,52,1991,246,FIN,Finland,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,23017195520.0,23017195520.0,0,True,False
C,A,19910101,1991,52,1991,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,,False,,False,,False,388915818000.0,,388915818000.0,0,True,False
C,A,19910101,1991,52,1991,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,,False,,False,,False,,402532045000.0,402532045000.0,0,True,False
C,A,19910101,1991,52,1991,328,GUY,Guyana,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,205776096.0,,205776096.0,0,True,False
C,A,19910101,1991,52,1991,332,HTI,Haiti,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,187637536.0,187637536.0,0,True,False
C,A,19910101,1991,52,1991,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1739029504.0,,1739029504.0,0,True,False
C,A,19910101,1991,52,1991,352,ISL,Iceland,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1571450240.0,1571450240.0,0,True,False
C,A,19910101,1991,52,1991,360,IDN,Indonesia,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,25868822528.0,,25868822528.0,0,True,False
C,A,19910101,1991,52,1991,360,IDN,Indonesia,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,29142360064.0,29142360064.0,0,True,False
C,A,19910101,1991,52,1991,388,JAM,Jamaica,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1828246656.0,,1828246656.0,0,True,False
C,A,19910101,1991,52,1991,388,JAM,Jamaica,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1150726272.0,1150726272.0,0,True,False
C,A,19910101,1991,52,1991,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,236736702164.0,,236736702164.0,0,True,False
C,A,19910101,1991,52,1991,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,314525391617.0,314525391617.0,0,True,False
C,A,19910101,1991,52,1991,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,81519706112.0,,81519706112.0,0,True,False
C,A,19910101,1991,52,1991,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,71869964288.0,71869964288.0,0,True,False
C,A,19910101,1991,52,1991,446,MAC,"China, Macao SAR",M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1839269504.0,,1839269504.0,0,True,False
C,A,19910101,1991,52,1991,446,MAC,"China, Macao SAR",X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,1688952064.0,1688952064.0,0,True,False
C,A,19910101,1991,52,1991,450,MDG,Madagascar,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,406321728.0,,406321728.0,0,True,False
C,A,19910101,1991,52,1991,450,MDG,Madagascar,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,295377792.0,295377792.0,0,True,False
C,A,19910101,1991,52,1991,454,MWI,Malawi,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,647395968.0,,647395968.0,0,True,False
C,A,19910101,1991,52,1991,454,MWI,Malawi,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,482986400.0,482986400.0,0,True,False
C,A,19910101,1991,52,1991,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,36581322168.0,,36581322168.0,0,True,False
C,A,19910101,1991,52,1991,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,34347755430.0,34347755430.0,0,True,False
C,A,19910101,1991,52,1991,484,MEX,Mexico,M,Import,0,W00,World,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,,38073315328.0,38073315328.0,0,True,False
